sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,16.037907976774896,0.7811348028375269,0.08018953988387448,0.4461569435176756,7,6,1,0.04891037940979004
1,18.00006135583598,0.9004095883975318,0.0900003067791799,0.2617950775809305,6,6,0,0.04856133460998535
2,11.794112846432709,0.7288226613220915,0.06937713439078064,0.9539675082177926,8,6,2,0.05839276313781738
3,17.693989588275294,0.8050199593408158,0.07899102494765756,0.4747850286052058,7,6,1,0.07354307174682617
4,14.525828146545422,0.8253396950913798,0.08025319417980896,0.9742713807603034,7,6,1,0.06643509864807129
5,16.58608874901729,0.948814900921544,0.08729520394219625,0.17613174091455822,6,6,0,0.06251382827758789
6,13.068782331503424,0.7521790047888702,0.07383492842657302,0.40367793493803755,7,6,1,0.0604097843170166
7,16.253711863327183,0.8811867125488364,0.08554585191224834,0.19845100366714274,6,6,0,0.051375389099121094
8,13.755331492227542,0.6869182762353004,0.07905362926567552,2.4066340010902403,8,6,2,0.0714256763458252
9,18.00317776513448,0.7859366863053637,0.07896130598743194,0.48816359951733995,7,6,1,0.06161832809448242
10,17.29190118750328,0.8614291567135736,0.08435073750001601,0.47686710727169784,7,6,1,0.04930377006530762
11,18.09200618219245,0.8856795169022065,0.0882536886936217,0.22246161219048133,6,6,0,0.05843329429626465
12,21.671577222540964,0.9368128442043202,0.09182871704466511,0.3946862233225776,6,6,0,0.05974292755126953
13,17.244786398607424,0.8050268341097611,0.07983697406762696,0.4668506153907267,7,6,1,0.05620598793029785
14,18.094947193196575,0.8878309302365393,0.08699493842882969,0.26826092045739136,6,6,0,0.06417202949523926
15,17.654066851328164,0.9327350137319714,0.09007176964963348,0.1922244990684725,6,6,0,0.06823396682739258
16,16.442028677535244,0.8889467174345236,0.08745759934859172,0.23029730929298714,6,6,0,0.060866594314575195
17,20.264862544843115,0.8796208814897483,0.08734854545190998,0.2853370412086373,6,6,0,0.06114983558654785
18,18.491136402192428,0.8020337139278905,0.08218282845418856,0.3784614411476951,7,6,1,0.06055259704589844
19,17.626830915613596,0.7965908896402312,0.08160569868339627,0.5413904785631125,7,6,1,0.05807948112487793
