sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,53.48156780864553,2.6048480878021008,0.2674078390432276,0.6053974136701302,6,6,0,0.03292560577392578
1,18.748271799817264,0.9378370084813803,0.09374135899908632,0.6072757238442825,6,6,0,0.027304410934448242
2,15.621291795505297,0.9653249555885602,0.09188995173826645,0.5377519777877346,6,6,0,0.026642322540283203
3,21.841513046966217,0.9937190172566681,0.09750675467395632,0.6559445363166094,6,6,0,0.051099538803100586
4,16.998648734421664,0.9658423204441962,0.09391518637802024,0.8247319338684893,6,6,0,0.04091763496398926
5,16.800478486724053,0.9610791653191941,0.08842357098275817,0.4109171424217916,6,6,0,0.03893589973449707
6,28.875833705938632,1.6619601817855973,0.1631403034233821,0.4542115633446934,6,6,0,0.03386259078979492
7,17.27617886159003,0.93661924023636,0.0909272571662633,0.4682829632411304,6,6,0,0.029466867446899414
8,17.242230535637365,0.8610481895462962,0.09909327894044463,0.7704854708303577,6,6,0,0.03552389144897461
9,22.699653414512476,0.9909634075508948,0.09955988339698454,0.7077435933039309,6,6,0,0.04767751693725586
10,19.217420977863384,0.9573526107779495,0.09374351696518723,0.45528008865215036,6,6,0,0.03488969802856445
11,18.171013084071543,0.88954723582644,0.08863908821498313,0.3554124492675405,6,6,0,0.022244691848754883
12,22.50460291370018,0.9728226444609641,0.09535848692245838,0.6470637947728753,6,6,0,0.048787593841552734
13,20.225854748264464,0.9441900548257343,0.0936382164271503,0.7488433435218367,6,6,0,0.03132367134094238
14,18.868432323509317,0.9257820784459074,0.09071361693994864,0.5142347940940222,6,6,0,0.03596210479736328
15,31.00652976909385,1.6381990741006363,0.15819658045456045,0.4941651465267698,6,6,0,0.03102731704711914
16,17.230273493409314,0.9315635778809119,0.09165039092238997,0.5605461899856264,6,6,0,0.04569411277770996
17,21.593115342895846,0.9372753015224015,0.09307377302972347,0.459384266369144,6,6,0,0.03800320625305176
18,22.33194011768414,0.9686245605585292,0.09925306718970729,0.4977888740316877,6,6,0,0.031024456024169922
19,20.230443435164542,0.9142532206149045,0.09365946034798399,0.7087597122121491,6,6,0,0.03367114067077637
