sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,16.2851174198453,0.9081558075954311,0.08662296499917713,0.2520496338677671,6,6,0,5.267226457595825
1,21.904101346554008,0.8835991293193101,0.09088838733009962,0.34645367673061384,6,6,0,6.517165899276733
2,20.6955523040845,0.9179885103245801,0.09670818833684346,0.24687699804724458,6,6,0,5.390121936798096
3,21.126486127456864,0.9359636273473563,0.09225539793649286,0.19853763458926416,6,6,0,5.534297227859497
4,12.275179185169584,0.7436277296540734,0.07484865356810722,0.5399411713940906,7,6,1,4.961588621139526
5,18.201473372056803,0.8788918093801964,0.09100736686028402,0.338295132425043,6,6,0,5.2197041511535645
6,21.455289725930292,0.900408679825041,0.09052864863261727,0.2616001931880342,6,6,0,6.20800518989563
7,20.323015302833404,0.8758529517909742,0.08611447162217545,0.2402521648973892,6,6,0,6.55464768409729
8,18.927588434991435,0.9074980825493477,0.09099802132207421,0.26443240862517686,6,6,0,5.40484619140625
9,20.521531825726996,0.8709380259646332,0.09040322390188103,0.26578842191080315,6,6,0,5.901738405227661
10,22.38077281514456,0.901534423488521,0.09443364057023021,0.24613593524556157,6,6,0,5.783767223358154
11,17.47726459771676,0.9316268826290844,0.08782545023978272,0.4199292565916878,6,6,0,5.13694953918457
12,20.117853991202423,0.915020171708342,0.0894126844053441,0.29190581233142576,6,6,0,6.16972017288208
13,17.067518354268543,0.868467435129401,0.08449266512014131,0.37963978353028416,6,6,0,5.464158296585083
14,20.928238310461204,0.8816417217649695,0.08793377441370254,0.27361590053563556,6,6,0,6.09935998916626
15,22.141709800997674,0.9269326835386655,0.09884691875445391,0.22614847718160686,6,6,0,5.778446435928345
16,16.861157446273104,0.8823999347825865,0.08921247326070425,0.2953666265404752,6,6,0,4.932595729827881
17,16.606005289643875,0.8285333379473153,0.08927959833141869,0.43512924243360374,6,6,0,4.844105005264282
18,18.002669625472386,0.8924694609152933,0.09092257386602215,0.24133293988314652,6,6,0,4.969682931900024
19,21.637720551369444,0.8890447677443498,0.09407704587551932,0.2827441505597037,6,6,0,6.036031484603882
