sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,10.84135926332918,0.5280341452834797,0.0542067963166459,1.1549178205453718,10,6,4,0.0420529842376709
1,12.19707843587993,0.6101293855058086,0.060985392179399654,1.3742413867760792,10,6,4,0.03837466239929199
2,9.536415605124263,0.5893072154979778,0.0560965623830839,1.116757330688953,10,6,4,0.04309415817260742
3,14.513296204731493,0.6603085789298806,0.06479150091397988,1.2901394435273517,10,6,4,0.05488872528076172
4,12.167001320150288,0.6913140551051785,0.06722100176878612,1.6128669605872121,9,6,3,0.05705714225769043
5,11.852962774207901,0.6780542339075057,0.06238401460109422,2.3700520537158107,10,6,4,0.045380353927612305
6,10.679739561316431,0.6146766906715477,0.060337511645855546,1.5600112862906137,9,6,3,0.048230648040771484
7,12.001872484253777,0.6506754055787111,0.06316774991712515,0.9388516399631568,9,6,3,0.03794264793395996
8,10.484006591801023,0.5235537755050677,0.06025291144713232,1.3954055406511905,10,6,4,0.0431363582611084
9,12.871247038839766,0.5618999811196879,0.0564528378896481,1.1126603500463708,10,6,4,0.06523799896240234
10,12.55677662689576,0.625539863052463,0.06125256891168663,1.6155908822110705,10,6,4,0.05767560005187988
11,11.460526411777579,0.5610407930226614,0.0559050068867199,1.056868864643369,10,6,4,0.06012296676635742
12,14.819283219708662,0.6406038065233572,0.06279357296486722,1.5788876717079174,10,6,4,0.05404829978942871
13,12.867098614857799,0.6006661620890554,0.05956990099471203,1.1801030812084878,10,6,4,0.06312084197998047
14,12.290829155921841,0.6030511261720223,0.059090524788085776,1.3749081000858328,10,6,4,0.04679250717163086
15,11.464595619031437,0.6057204746193816,0.05849283479097672,1.1479258767600582,10,6,4,0.045946598052978516
16,12.785082238320586,0.6912320316904613,0.06800575658681163,0.848993100108962,9,6,3,0.06656885147094727
17,13.578366824672813,0.589385443354475,0.05852744320979661,1.0941200778163875,10,6,4,0.0644073486328125
18,13.629550297191082,0.5911674981061227,0.06057577909862703,1.0354683538295388,10,6,4,0.053664445877075195
19,13.81614135638301,0.624378391508115,0.06396361739066209,1.1038834939522097,9,6,3,0.05172419548034668
