sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,53.23172437734762,2.968520176753307,0.2831474700922746,3.720151685264038,6,6,0,0.039809226989746094
1,84.12413722657521,3.39352038379032,0.3490628100687768,4.2424659327974314,6,6,0,0.03457307815551758
2,73.63927324335515,3.2664026430795317,0.3441087534736222,2.7243008615711015,6,6,0,0.0308990478515625
3,64.60541741934719,2.86220436608789,0.2821197267220401,3.9868971177245056,6,6,0,0.03311467170715332
4,72.16921719648225,4.371995742397824,0.4400562024175747,7.223136473397614,6,6,0,0.021918773651123047
5,60.09335906701576,2.901718998376616,0.3004667953350788,3.943760986607286,6,6,0,0.03266501426696777
6,66.65674013231126,2.7973664373983578,0.28125206806882386,3.740846636850792,6,6,0,0.03425431251525879
7,81.9815313369709,3.5331256284503927,0.3473793700719106,5.252364431325221,6,6,0,0.0345609188079834
8,66.49300835507886,3.1880594716238146,0.31967792478403295,4.191279895303074,6,6,0,0.033368587493896484
9,64.62563482525276,2.7427252165871367,0.2846944265429637,7.093783159940843,6,6,0,0.0335540771484375
10,22.396532115894715,0.9021692341017971,0.09450013551010428,0.2524575122492166,6,6,0,0.023960590362548828
11,17.55442740565811,0.9357400518161377,0.08821320304350809,0.33243153418101445,6,6,0,0.02967548370361328
12,20.6261160281538,0.9381374493527397,0.09167162679179466,0.2591395781004538,6,6,0,0.017701387405395508
13,32.16527659410056,1.6367051544385727,0.15923404254505227,0.9289523753556941,6,6,0,0.033349037170410156
14,53.02092035956609,2.2336068054043974,0.22277697630069787,2.1631096343122347,6,6,0,0.03357076644897461
15,51.77399013457053,2.1674479543029443,0.23113388452933273,2.4211938406785434,6,6,0,0.013550519943237305
16,20.585276819710536,1.0772953743581246,0.10891680856989702,1.0716071020883295,6,6,0,0.022201061248779297
17,41.46056109788141,2.068616532419097,0.22290624246172802,5.671111079513427,6,6,0,0.03266572952270508
18,50.286668331137605,2.492925588836878,0.25397307237948286,2.4929629915282288,6,6,0,0.03308367729187012
19,37.240178910484296,1.530114326582064,0.16191382134993174,1.3627091178546706,6,6,0,0.033698081970214844
