sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,17.05785288483465,0.9512481711426447,0.09073326002571622,0.41116876468520613,6,6,0,0.01942729949951172
1,66.50700474022725,2.6828551672741927,0.2759626752706525,4.444479557724671,6,6,0,0.019721031188964844
2,27.975318232228126,1.2408956442680066,0.13072578613190713,1.2603516860720714,6,6,0,0.019527673721313477
3,22.095977722953688,0.9789148718150615,0.0964889856897541,0.3762899222039695,6,6,0,0.019465923309326172
4,15.064792263307618,0.9126218932924627,0.0918584894104123,0.38711684745554253,6,6,0,0.018590211868286133
5,19.120976214386467,0.9232917049439273,0.09560488107193234,0.40838128840392696,6,6,0,0.01902294158935547
6,22.088345017504224,0.9269759500238417,0.09319976800634694,0.4600903867117047,6,6,0,0.019622087478637695
7,20.654767646183604,0.8901503513085711,0.0875202018906085,0.31789679343907684,6,6,0,0.01968097686767578
8,40.65998575078487,1.9494749282008976,0.19548070072492726,2.1756488941668497,6,6,0,0.019289493560791016
9,23.106875965140105,0.9806605622909349,0.10179240513277579,0.5419771319697698,6,6,0,0.019463062286376953
10,22.673148584036877,0.9133118014382219,0.09566729360353113,0.27877839914931773,6,6,0,0.019535541534423828
11,38.23257443043293,2.0379902090720705,0.19212348960016548,4.0646986109994785,6,6,0,0.019278287887573242
12,21.608123475575283,0.9828020852304739,0.09603610433589015,0.2722119200940085,6,6,0,0.019605398178100586
13,17.419189441385804,0.8863619456668109,0.08623361109596933,0.5483829467817871,6,6,0,0.019569873809814453
14,22.290197035629447,0.9390168155314592,0.09365629006566994,0.5034512495829409,6,6,0,0.01974034309387207
15,24.612960867856323,1.0303882614361712,0.1098792895886443,0.5550543261674797,6,6,0,0.019713163375854492
16,24.872763056889927,1.3016736584779118,0.13160192093592554,1.1880892898220279,6,6,0,0.01896214485168457
17,17.43288585009425,0.8697893835093958,0.09372519274244222,0.5037374884334963,6,6,0,0.018986940383911133
18,23.25197611005298,1.1527000725932468,0.11743422277804536,0.8535867559089634,6,6,0,0.019044876098632812
19,22.35825515591291,0.9186498972970359,0.0972098050257083,0.41772940598316705,6,6,0,0.01969146728515625
