sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,5.257450306807641,0.9185581504878982,0.043812085890063676,0.12665457624351584,4,4,0,0.02254486083984375
1,5.87859489511297,0.9242969599247977,0.04898829079260809,0.07924765544811349,4,4,0,0.023035049438476562
2,5.415287187585831,0.9010315541259165,0.04512739322988192,0.07932391447399063,4,4,0,0.02275371551513672
3,5.539259923388162,0.9569965346369691,0.04616049936156801,0.08840397567146542,4,4,0,0.023424148559570312
4,5.712587240388154,0.9427411329616652,0.04760489366990128,0.11439570112888861,4,4,0,0.02300405502319336
5,5.43076803274262,0.8808807788512424,0.045256400272855164,0.12981857390915816,4,4,0,0.02285623550415039
6,5.662159038800715,0.9157201240025685,0.04718465865667262,0.0977244154447829,4,4,0,0.02321457862854004
7,5.473104061321141,0.8622237423873266,0.04560920051100951,0.09524979810619918,4,4,0,0.02279496192932129
8,5.373837064475419,0.8608478195313661,0.044781975537295154,0.07848726017877705,4,4,0,0.023218393325805664
9,6.011989417197249,0.9373570073697225,0.050099911809977075,0.11022110028365048,4,4,0,0.023251056671142578
10,6.034292831553604,0.9450753565813365,0.05028577359628004,0.07834660227697567,4,4,0,0.022962570190429688
11,6.635479282857409,1.1598549524393869,0.05529566069047841,0.21416498418208452,4,4,0,0.023376941680908203
12,5.539167796184886,0.957591418961434,0.04615973163487405,0.09073314463163366,4,4,0,0.022998809814453125
13,5.349245831593757,0.9338643550552372,0.04457704859661464,0.06817005302971353,4,4,0,0.023234128952026367
14,4.72849367134574,0.8596682527351543,0.039404113927881165,0.11000485398281785,4,4,0,0.023150205612182617
15,5.3495932420635075,0.9280520914336888,0.04457994368386256,0.09292667264279643,4,4,0,0.022928714752197266
16,5.047262726276122,0.911695450229111,0.04206052271896768,0.1150192385419649,4,4,0,0.023303747177124023
17,5.391062355629407,0.8892975404724782,0.044925519630245055,0.1081620792939812,4,4,0,0.02288675308227539
18,5.589110507188527,0.9123794504271936,0.04657592089323773,0.07135434168522554,4,4,0,0.02335500717163086
19,5.753773695795018,0.9741150492928458,0.04794811413162515,0.07608397332218943,4,4,0,0.023060321807861328
