sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,18.848749802487298,0.9180383427826949,0.09424374901243648,0.2367537497934726,6,6,0,0.03798413276672363
1,17.922848576587924,0.8965472056307513,0.08961424288293962,0.37445877277283374,6,6,0,0.03655695915222168
2,14.90441350850702,0.9210251300928142,0.08767302063827659,0.24037204662256334,6,6,0,0.04361605644226074
3,20.095163962258795,0.9142657169055926,0.08971055340294105,0.2527955868619608,6,6,0,0.041889190673828125
4,16.536500547676933,0.9395836287064969,0.09136188147887808,0.3176511810722285,6,6,0,0.06654477119445801
5,16.609333349837502,0.9501446190942806,0.08741754394651317,0.17656917551066018,6,6,0,0.04573702812194824
6,16.656303665883772,0.9586602329939022,0.09410341054171623,0.12882621496265684,6,6,0,0.04020190238952637
7,16.110632663121777,0.8734297465632643,0.08479280349011462,0.21985345699921022,6,6,0,0.04215431213378906
8,16.760600566329906,0.8369963934491333,0.09632529061109141,0.43960300620519205,6,6,0,0.05353236198425293
9,20.917523993271637,0.9131637596126377,0.0917435262862791,0.28037693810099684,6,6,0,0.05202627182006836
10,19.939252563894467,0.9933120329202269,0.09726464665314374,0.23165093188455532,6,6,0,0.03778076171875
11,18.007663631098957,0.8815505955899692,0.08784226161511687,0.21595679649042498,6,6,0,0.05388998985290527
12,21.57988363399627,0.9328491395510886,0.0914401848898147,0.3184153757255256,6,6,0,0.042914390563964844
13,19.479029363336227,0.9093265046857261,0.09018069149692698,0.2793424870078895,6,6,0,0.04536604881286621
14,18.02608159307413,0.8844520306373741,0.0866638538128564,0.2745084826076793,6,6,0,0.05251598358154297
15,17.613703863177125,0.9306024755114939,0.08986583603661799,0.2190949480999607,6,6,0,0.0481417179107666
16,16.47300775587414,0.8906216172013713,0.08762238168018159,0.20692095992862067,6,6,0,0.046076059341430664
17,20.26814661817598,0.8797634306668541,0.0873627009404137,0.2974024141425153,6,6,0,0.045941829681396484
18,21.122303163915234,0.916157822039383,0.09387690295073438,0.15910456384091998,6,6,0,0.054834604263305664
19,19.499200601848727,0.8812069298821719,0.09027407686041078,0.3806080971652337,6,6,0,0.05371594429016113
