sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,32.56971812313932,5.6904351530179165,0.27141431769282764,4.533384916874732,4,4,0,0.03702497482299805
1,5.900853083804951,0.9277966356991113,0.04917377569837459,0.08293043915039582,4,4,0,0.007683992385864258
2,48.364397902501494,8.047190683876254,0.4030366491875125,5.886326881868083,4,4,0,0.022114992141723633
3,5.536091289995406,0.9564491020885164,0.04613409408329505,0.06507410166183479,4,4,0,0.008530855178833008
4,5.692417899228624,0.9394126117967904,0.0474368158269052,0.1038093787247635,4,4,0,0.014104604721069336
5,14.668929585205788,2.379327940362151,0.1222410798767149,0.7057046525049353,4,4,0,0.0170745849609375
6,63.75674818468861,10.311144027146506,0.5313062348724051,1.4223080059139637,4,4,0,0.020679473876953125
7,5.540807541043293,0.8728896363671657,0.04617339617536077,0.08540312619351753,4,4,0,0.015297412872314453
8,37.63028005128894,6.028084614744264,0.31358566709407454,3.3051542317704676,4,4,0,0.011945486068725586
9,17.664853665556713,2.754208834800257,0.14720711387963928,0.8445078228240717,4,4,0,0.01892542839050293
10,46.47547017031641,7.278868091025103,0.38729558475263676,3.4378647158207105,4,4,0,0.015926599502563477
11,5.427011538908468,0.9486196764430394,0.04522509615757057,0.07200569336923729,4,4,0,0.016309022903442383
12,56.795861887998655,9.818664459655038,0.4732988490666555,7.521112422186053,4,4,0,0.013289213180541992
13,5.349933877036468,0.9339844731305389,0.044582782308637235,0.0673561156881751,4,4,0,0.00760650634765625
14,32.952451941186595,5.9909516121984705,0.27460376617655496,1.4409962104256322,4,4,0,0.008442163467407227
15,5.37372017848776,0.9322376533624642,0.044781001487398005,0.0846258843476814,4,4,0,0.00783991813659668
16,64.9820512849122,11.737815864940996,0.5415170940409351,7.930661415971347,4,4,0,0.015020370483398438
17,47.15686562665522,7.778890662317251,0.3929738802221268,1.9913089387977756,4,4,0,0.018223285675048828
18,10.323376360302905,1.6852120633600023,0.08602813633585754,0.49729383098245555,4,4,0,0.021677017211914062
19,96.8152367255569,16.39083913990875,0.8067936393796409,2.1198835605496584,4,4,0,0.008681535720825195
