sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,19.272538681126672,0.9386792045858734,0.09636269340563336,0.34294866141731145,6,6,0,0.012639284133911133
1,18.482087486098884,0.9245217811821501,0.09241043743049442,0.6006610013460676,6,6,0,0.012722969055175781
2,15.24909607760318,0.9423249489593076,0.08970056516237165,0.40412705280460204,6,6,0,0.012384176254272461
3,21.065841707541676,0.9584284511008503,0.09404393619438248,0.6630261843801637,6,6,0,0.014028310775756836
4,17.447714270301415,0.9913576720454874,0.09639621143812936,0.7720294519555626,6,6,0,0.013728618621826172
5,16.97076230281963,0.9708203300110109,0.08931980159378752,0.5896994974367935,6,6,0,0.01169443130493164
6,28.450807576865696,1.637497632585073,0.1607390258579983,0.38703873994369187,6,6,0,0.011643648147583008
7,16.88487227756457,0.9154047530302649,0.0888677488292872,0.4753364062728256,6,6,0,0.011195898056030273
8,17.252735814186842,0.8615728056078326,0.09915365410452208,0.7496278448629261,6,6,0,0.015273332595825195
9,23.118639159121354,1.0092544155064356,0.1013975401715849,0.7219154273898836,6,6,0,0.01858663558959961
10,19.36365411330698,0.9646374943302448,0.09445684933320478,0.6402322605154314,6,6,0,0.017171859741210938
11,19.443446467658152,0.9518381820662483,0.09484608033003977,0.790191908128177,6,6,0,0.013397216796875
12,22.917434283210255,0.9906684027773104,0.09710777238648413,0.7531918974180165,6,6,0,0.013818740844726562
13,19.93630021142931,0.9306729739699606,0.09229768616402458,0.485896001428956,6,6,0,0.012553691864013672
14,18.770843468921065,0.9209938686421019,0.0902444397544282,0.6061616234255409,6,6,0,0.01147007942199707
15,17.48192011585187,0.9236398126641046,0.08919346997883608,0.4427864199408453,6,6,0,0.011703968048095703
16,70.27929429305718,3.7996861087334706,0.3738260334737084,0.46740393528856006,6,6,0,0.015441656112670898
17,21.397941191222273,0.9288035312866438,0.09223250513457876,0.4398496623646155,6,6,0,0.01439809799194336
18,22.453758781737303,0.973908317783137,0.09979448347438802,0.4809725476253698,6,6,0,0.013893842697143555
19,20.259987671057182,0.9155883822934915,0.09379623921785732,0.7371528714488464,6,6,0,0.01340794563293457
