sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,18.954006259156174,0.9231649142561367,0.09477003129578086,0.2679868733293709,6,6,0,0.019551992416381836
1,17.815258989811195,0.8911652964455314,0.08907629494905597,0.33165264124179317,6,6,0,0.019380807876586914
2,14.8959404285197,0.9205015321938996,0.08762317899129235,0.24463791169975613,6,6,0,0.018691062927246094
3,20.091983198495566,0.914121002323131,0.08969635356471235,0.24426738021126163,6,6,0,0.020240068435668945
4,16.548812969817444,0.9402832053938132,0.0914299059105936,0.30742090131536176,6,6,0,0.018772602081298828
5,16.608060745842284,0.9500718191923926,0.08741084603074886,0.17770602213446518,6,6,0,0.01896071434020996
6,16.442657482414464,0.9463637412793297,0.09289636995714387,0.1543735168897105,6,6,0,0.018622636795043945
7,16.15636905707141,0.8759093218730277,0.08503352135300742,0.23837316753081583,6,6,0,0.01907634735107422
8,16.880094275988498,0.8429637096934581,0.09701203606889941,0.44567073735580875,6,6,0,0.018703460693359375
9,20.919875901120896,0.913266433189806,0.09175384167158288,0.27316365802177067,6,6,0,0.02016472816467285
10,19.342293595047245,0.9635733792261899,0.09435265168315729,0.2396531744854447,6,6,0,0.0195159912109375
11,17.996963405392794,0.8810267747025151,0.08779006539215997,0.21295485104324147,6,6,0,0.019823074340820312
12,21.853584816375875,0.9446806172739204,0.09259993566260964,0.3358908000096959,6,6,0,0.020170927047729492
13,19.520882739757536,0.9112803178753154,0.09037445712850711,0.23774537954021327,6,6,0,0.019794940948486328
14,18.08478098603115,0.8873321239638108,0.08694606243284206,0.2687817740650783,6,6,0,0.019392967224121094
15,17.546052478321222,0.9270281820688581,0.08952067590980216,0.26283703661774005,6,6,0,0.019030332565307617
16,16.457714855764767,0.8897947987096329,0.08754103646683387,0.2070094317535117,6,6,0,0.019150733947753906
17,20.488914710474106,0.8893461368669268,0.088314287545147,0.3247480886112465,6,6,0,0.020356416702270508
18,21.133437666347373,0.916640769444245,0.09392638962821054,0.15278847293905162,6,6,0,0.01999831199645996
19,19.468271014338637,0.8798091614603369,0.09013088432564184,0.3524408320442309,6,6,0,0.019469261169433594
