sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,84.33730733910548,4.1076932250504035,0.4216865366955274,9.057206383424084,6,6,0,0.051973819732666016
1,81.00600703258577,4.052129823784738,0.40503003516292885,8.677654459073953,6,6,0,0.05207538604736328
2,50.67538320599932,3.1315087563270385,0.2980904894470548,6.146340117452758,6,6,0,0.06209063529968262
3,93.4621300612036,4.252228123364121,0.41724165205894465,8.000344263045843,6,6,0,0.07677888870239258
4,76.25521774349544,4.33272771277492,0.4212995455441737,12.395274411426055,6,6,0,0.06023693084716797
5,68.4903571493433,3.918022652361944,0.36047556394391206,7.210706625700677,6,6,0,0.04942488670349121
6,63.853134143161995,3.6750927266326725,0.36075217030035023,9.32654586879487,6,6,0,0.052947282791137695
7,91.41558396440928,4.95604933732597,0.48113465244425935,10.974077973236952,6,6,0,0.05463981628417969
8,61.94652155315177,3.0935058037756518,0.3560144916847803,9.610545448323037,6,6,0,0.051154136657714844
9,95.74183822738907,4.179652284661883,0.41992034310258364,11.448857665396732,6,6,0,0.06792187690734863
10,99.04003827844787,4.933869082986697,0.4831221379436481,8.707287994032347,6,6,0,0.06580257415771484
11,79.93019963890498,3.9129182186418756,0.38990341287270724,11.263090580846445,6,6,0,0.06676912307739258
12,95.70919197646583,4.1372900288361,0.4055474236290925,8.688096534092116,6,6,0,0.09884214401245117
13,46.8292872486129,2.1861003079986983,0.21680225578061527,7.638907228242245,6,6,0,0.06534647941589355
14,,,,,0,6,6,
15,87.54921369988142,4.625575383296947,0.4466796617340889,15.196742023479176,6,6,0,0.05940699577331543
16,56.373687051234945,3.0478723177478773,0.29986003750656887,7.00017791141427,6,6,0,0.08834028244018555
17,103.99931134036628,4.514215959427716,0.44827289370847534,9.403366744242977,6,6,0,0.0946359634399414
18,80.87238999844938,3.50775538581775,0.3594328444375528,8.993807622911632,6,6,0,0.08902335166931152
19,63.232893991908604,2.8576178849553275,0.29274487959216944,8.502497437972288,6,6,0,0.06874346733093262
