sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,394.954516652364,66.56166953282114,3.2912876387697003,9.900603112432432,4,4,0,0.03393888473510742
1,80.01077161290203,12.8473159299118,0.666756430107517,6.53459070328502,4,4,0,0.0236356258392334
2,127.85072353879603,20.45989103626841,1.0654226961566335,12.310729057173898,4,4,0,0.024055957794189453
3,201.21832501752706,31.600288741881847,1.676819375146059,10.678502267837196,4,4,0,0.021904468536376953
4,86.18812591157247,14.170777936643049,0.7182343825964372,3.544066432053331,4,4,0,0.017798423767089844
5,141.2069344665911,24.09588542954321,1.176724453888259,10.641315680482547,4,4,0,0.025296688079833984
6,88.65082288900247,15.521985685090728,0.738756857408354,11.724069302961182,4,4,0,0.02758169174194336
7,109.45044306187447,19.755697226971723,0.9120870255156206,6.093919618724082,4,4,0,0.021081924438476562
8,105.49310524820928,17.268338357029812,0.879109210401744,12.8104019565881,4,4,0,0.02869248390197754
9,67.36808724698548,11.121270227309157,0.5614007270582123,4.15947612044874,4,4,0,0.019113779067993164
10,621.8021337492189,99.01981400310223,5.181684447910158,23.16488720126738,4,4,0,0.012671709060668945
11,115.58413981857817,20.285581055875873,0.963201165154818,12.46549332919715,4,4,0,0.02374124526977539
12,96.13776013145181,16.042157729691503,0.8011480010954318,4.578705683909538,4,4,0,0.02549266815185547
13,159.79090805732685,28.601687577767926,1.3315909004777238,6.721964023722549,4,4,0,0.02417302131652832
14,382.695258735715,62.37163717077375,3.1891271561309584,9.887056696966235,4,4,0,0.01981663703918457
15,109.65695215749965,18.290499694718154,0.9138079346458304,6.762639655506355,4,4,0,0.021655797958374023
16,451.5183847897729,77.31923950281119,3.7626532065814406,12.558347058598848,4,4,0,0.01897454261779785
17,191.5215917973986,31.451316205418085,1.5960132649783216,9.630798882360832,4,4,0,0.015094280242919922
18,108.9002973591367,19.23557252915269,0.9075024779928058,9.375381887663556,4,4,0,0.02743363380432129
19,131.45285544489812,22.438159736211258,1.0954404620408176,4.608772367294104,4,4,0,0.02154707908630371
