one,two,d,totaldistance
-0.45510642286583813,-0.8904370521638578,2.0442777042953733,23.13330496759752
0.4889575408044036,0.8723075852533383,4.8455408324076,23.13330496759752
0.8962728068945579,-0.4435031630342117,4.822448632584863,23.13330496759752
0.9591532063215459,0.28288712731953375,1.8585422306238897,23.13330496759752
-0.7752197425742197,0.6316916579496364,3.81693731544519,23.13330496759752
0.9655599323508027,0.26018073917704443,4.714579227239986,23.13330496759752
