sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,5.261589406604326,0.9192813154503906,0.04384657838836938,0.12796660584204803,4,4,0,2.20656418800354
1,5.816298595322971,0.9145020545880942,0.04846915496102476,0.10242792848535795,4,4,0,1.9899044036865234
2,5.429095053508519,0.903328998833928,0.04524245877923765,0.07470766739624338,4,4,0,2.181918144226074
3,5.55889428473812,0.9603886873850978,0.04632411903948433,0.06138664901316433,4,4,0,2.1858859062194824
4,5.682351778261076,0.9377514124336747,0.04735293148550897,0.10972055410932392,4,4,0,2.1760425567626953
5,5.488095877045012,0.8901794629111196,0.04573413230870844,0.11808588236433937,4,4,0,2.096637725830078
6,5.702207980325369,0.9221970917895588,0.04751839983604474,0.0763607831490819,4,4,0,2.3094992637634277
7,5.55698742297882,0.8754385881498343,0.046308228524823504,0.08853613079692071,4,4,0,2.1331849098205566
8,5.405345238208991,0.865895189284213,0.04504454365174159,0.0712311796472518,4,4,0,2.1179611682891846
9,6.015469315439367,0.9378995743597528,0.05012891096199472,0.1100770364036345,4,4,0,2.264798164367676
10,6.008013231465563,0.9409595134962693,0.050066776928879696,0.07951115156562188,4,4,0,2.382840394973755
11,5.415577008000403,0.9466209666683281,0.04512980840000336,0.07290643215541498,4,4,0,2.319157123565674
12,5.618661431107835,0.9713339928398961,0.046822178592565294,0.07542440784037266,4,4,0,2.180903911590576
13,5.349245395680863,0.9338642789541332,0.04457704496400719,0.0681700623840924,4,4,0,2.365232467651367
14,4.713114582284371,0.8568722429398652,0.03927595485236976,0.10864025589288448,4,4,0,2.1379189491271973
15,5.371507877015071,0.9318538613775956,0.044762565641792255,0.08867393497705327,4,4,0,2.1999266147613525
16,5.047261997857846,0.9116953186537079,0.04206051664881538,0.11501949302189426,4,4,0,2.2785327434539795
17,5.411535344487728,0.8926747187421404,0.04509612787073106,0.09460286600982083,4,4,0,2.3611087799072266
18,5.573056993371208,0.9097588373448019,0.04644214161142673,0.05975747041257103,4,4,0,2.0642356872558594
19,5.753351264247607,0.9740435315465136,0.04794459386873006,0.08045905606831033,4,4,0,2.338444948196411
