sample_id,total_cost,cost_ratio,average_distance,total_hbar_distance,model_count,gt_model_count,model_count_error,runtime
0,16.11325728407055,0.7848047307597701,0.08056628642035274,0.44417460617951215,7,6,1,0.025403261184692383
1,16.78959724052062,0.8398590450246497,0.0839479862026031,0.7105045443414197,7,6,1,0.0253448486328125
2,12.702713060289161,0.7849700320114413,0.07472184153111272,0.5467051137181136,7,6,1,0.023981809616088867
3,20.10833432208354,0.9148649261725431,0.08976934965215866,0.3394108410136268,6,6,0,0.02552199363708496
4,14.394136103323632,0.8178571151171371,0.0795256138305173,0.44250180353929114,7,6,1,0.02441096305847168
5,16.601275128354555,0.9496836447962623,0.08737513225449765,0.18394419278051555,6,6,0,0.0243377685546875
6,11.809740443857248,0.6797143443472989,0.0667216974229223,0.5581721062014311,8,6,2,0.02508711814880371
7,14.272523266183672,0.7737775815431904,0.07511854350622986,0.3895479681063061,7,6,1,0.025067567825317383
8,14.408056403084988,0.7195142678968164,0.08280492185681028,0.6000984796921545,7,6,1,0.02406764030456543
9,21.070448164353103,0.9198397319239551,0.09241424633488203,0.32617366099238015,6,6,0,0.030715227127075195
10,15.338284610689502,0.7641060074509249,0.07482090053994879,0.9690775005905572,8,6,2,0.025458574295043945
11,19.66618288267579,0.9627420629550091,0.09593259942768678,0.79067175326898,6,6,0,0.025309324264526367
12,19.704863867724217,0.8517963125167168,0.08349518588018737,0.8172164854538496,7,6,1,0.026397228240966797
13,15.423546475552296,0.7200071084070542,0.07140530775718655,0.6531429948234944,8,6,2,0.02551865577697754
14,18.012115353888465,0.883766775300858,0.08659670843215608,0.24666480983683142,6,6,0,0.025250673294067383
15,17.517043797605538,0.925495537356818,0.08937267243676295,0.2599888339337666,6,6,0,0.024412870407104492
16,14.915534032773882,0.8064160011673744,0.0793379469828398,0.40347908316315295,7,6,1,0.02444624900817871
17,18.649193378081034,0.8094908061675881,0.08038445421586653,0.459110045394966,7,6,1,0.026186227798461914
18,18.515139582749594,0.8030748267956785,0.08228950925666487,0.38795217711588986,7,6,1,0.026096105575561523
19,17.491389607339535,0.7904700325917584,0.08097865558953489,0.6329665114942313,7,6,1,0.02545452117919922
